customer_id,Geography,Gender,Age,Balance,NumOfProducts,frequency,recency,monetary_value,prob_alive,predicted_transactions_12m,predicted_monetary_value,clv_12m,clv_lifetime,clv_segment,churn_risk,CustomerId_x,Recency,Frequency,Monetary,Tenure,CreditScore,IsActiveMember,Geography_rfm,Age_rfm,NumOfProducts_rfm,HasCrCard,EstimatedSalary_x,Exited,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Segment,CustomerId_y,EstimatedSalary_y,revenue_tier,CLV_Tier,CLV_Lifetime_Tier,churn_risk_score,Action_Segment
15656921,France,Male,31,0.0,2,1,0.03,253.43,0.0,0.0,304.97,0.17,0.83,Above Average,High Risk,15656921,7,2,0.0,4,850,0,France,31,2,0,152298.28,0,3,4,2,342,342,Promising,15656921,152298.28,Low Value,High,High,3,Save High-Value
15761340,France,Male,22,0.0,2,8,0.03,154.73,0.0,0.0,158.31,0.0,0.0,Below Average,High Risk,15761340,6,2,0.0,5,521,1,France,22,2,1,99828.45,0,3,4,2,342,342,Promising,15761340,99828.45,Low Value,Low,Low,3,Low Value Churn
15623219,France,Male,33,0.0,1,2,3.15,177.23,0.22,0.07,194.37,13.46,119.77,High Value,High Risk,15623219,3,1,0.0,8,596,0,France,33,1,1,121189.3,1,5,2,2,522,522,Potential Loyalists,15623219,121189.3,Low Value,High,High,3,Save High-Value
15655229,Germany,Female,35,114285.2,1,10,0.03,331.08,0.0,0.0,336.73,0.0,0.0,Low Value,High Risk,15655229,4,1,114285.2,7,850,1,Germany,35,1,0,129660.59,0,4,2,4,424,424,Potential Loyalists,15655229,129660.59,High Value,Low,Low,3,Low Value Churn
15805884,France,Female,41,0.0,2,3,0.03,189.53,0.0,0.0,201.32,0.0,0.0,Below Average,High Risk,15805884,2,2,0.0,9,637,0,France,41,2,1,145477.36,0,5,4,2,542,542,Potential Loyalists,15805884,145477.36,Low Value,Low,Low,3,Low Value Churn
15668289,Spain,Male,32,76087.98,1,2,0.03,280.36,0.0,0.0,306.23,0.04,0.21,Above Average,High Risk,15668289,9,1,76087.98,2,690,1,Spain,32,1,0,151822.66,0,2,2,3,223,223,About to Sleep,15668289,151822.66,Medium Value,Medium,Medium,3,Rescue Medium
15568562,France,Male,40,160272.27,1,2,0.03,285.03,0.0,0.0,311.29,0.0,0.0,Average,High Risk,15568562,3,1,160272.27,8,689,0,France,40,1,1,49656.24,0,5,2,5,525,525,Potential Loyalists,15568562,49656.24,VIP,Low,Low,3,Low Value Churn
15773276,Spain,Male,63,114552.6,1,1,1.57,282.24,0.34,0.12,339.11,42.13,247.77,High Value,Medium Risk,15773276,7,1,114552.6,4,633,0,Spain,63,1,1,73856.28,1,3,2,4,324,324,Promising,15773276,73856.28,High Value,High,High,2,Nurture High
15622801,France,Female,27,102000.17,1,11,0.03,241.82,0.0,0.0,245.66,0.0,0.0,Low Value,High Risk,15622801,3,1,102000.17,8,555,1,France,27,1,1,116757.0,0,5,2,3,523,523,Potential Loyalists,15622801,116757.0,High Value,Low,Low,3,Low Value Churn
15779886,Spain,Male,24,0.0,2,3,0.03,167.33,0.0,0.0,177.9,0.0,0.0,Average,High Risk,15779886,4,2,0.0,7,563,0,Spain,24,2,0,16319.56,0,4,4,2,442,442,Potential Loyalists,15779886,16319.56,Low Value,Low,Low,3,Low Value Churn
15713673,France,Female,33,137853.0,1,1,0.03,225.53,0.01,0.02,271.9,4.34,21.68,High Value,High Risk,15713673,10,1,137853.0,1,494,1,France,33,1,0,90273.85,0,1,2,5,125,125,Need Attention,15713673,90273.85,Premium,High,High,3,Save High-Value
15783083,France,Male,27,0.0,2,3,0.03,158.63,0.0,0.0,168.72,0.0,0.0,Below Average,High Risk,15783083,2,2,0.0,9,534,0,France,27,2,1,161344.13,0,5,4,2,542,542,Potential Loyalists,15783083,161344.13,Low Value,Low,Low,3,Low Value Churn
15742824,Germany,Male,42,162318.61,1,2,0.03,287.22,0.0,0.0,313.66,0.0,0.0,Average,High Risk,15742824,4,1,162318.61,7,696,0,Germany,42,1,1,121061.89,0,4,2,5,425,425,Potential Loyalists,15742824,121061.89,VIP,Low,Low,3,Low Value Churn
15755241,France,Female,52,0.0,1,2,0.79,215.13,0.23,0.25,235.48,58.69,465.74,High Value,High Risk,15755241,9,1,0.0,2,714,1,France,52,1,0,144045.08,1,2,2,2,222,222,About to Sleep,15755241,144045.08,Low Value,High,High,3,Save High-Value
15575679,France,Male,24,126431.54,1,2,0.03,253.75,0.0,0.0,277.36,0.0,0.0,Average,High Risk,15575679,4,1,126431.54,7,590,0,France,24,1,1,58781.11,0,4,2,4,424,424,Potential Loyalists,15575679,58781.11,High Value,Low,Low,3,Low Value Churn
15668235,France,Female,41,123475.04,1,4,0.03,260.79,0.0,0.0,272.41,0.0,0.0,Average,High Risk,15668235,8,1,123475.04,3,614,1,France,41,1,1,179227.52,0,2,2,4,224,224,Need Attention,15668235,179227.52,High Value,Low,Low,3,Low Value Churn
15683183,Germany,Female,45,97652.96,1,2,0.03,304.83,0.0,0.0,332.77,0.0,0.0,Average,High Risk,15683183,5,1,97652.96,6,766,0,Germany,45,1,1,127332.33,0,4,2,3,423,423,Potential Loyalists,15683183,127332.33,High Value,Low,Low,3,Low Value Churn
15684592,Spain,Male,42,0.0,2,6,0.03,165.53,0.0,0.0,170.63,0.0,0.0,Below Average,High Risk,15684592,7,2,0.0,4,557,1,Spain,42,2,0,86642.38,0,3,4,2,342,342,Promising,15684592,86642.38,Low Value,Low,Low,3,Low Value Churn
15591169,Germany,Female,49,137455.99,1,1,1.57,313.71,0.34,0.12,376.4,46.76,275.01,High Value,Medium Risk,15591169,7,1,137455.99,4,788,0,Germany,49,1,1,184178.29,1,3,2,5,325,325,Promising,15591169,184178.29,Premium,High,High,2,Nurture High
15653455,France,Female,38,0.0,2,3,0.03,192.83,0.0,0.0,204.8,0.0,0.0,Average,High Risk,15653455,9,2,0.0,2,648,1,France,38,2,0,9551.49,0,2,4,2,242,242,About to Sleep,15653455,9551.49,Low Value,Low,Low,3,Low Value Churn
15732563,Germany,Female,33,99046.31,2,12,0.03,292.92,0.0,0.0,297.11,0.0,0.0,Low Value,High Risk,15732563,4,2,99046.31,7,726,1,Germany,33,2,1,56053.06,0,4,4,3,443,443,Loyal Customers,15732563,56053.06,High Value,Low,Low,3,Low Value Churn
15656471,France,Male,33,0.0,2,15,0.03,230.33,0.0,0.0,233.02,0.0,0.0,Low Value,High Risk,15656471,2,2,0.0,9,773,1,France,33,2,1,1118.31,0,5,4,2,542,542,Potential Loyalists,15656471,1118.31,Low Value,Low,Low,3,Low Value Churn
15598510,Germany,Male,27,105907.42,2,6,0.03,250.47,0.0,0.0,257.83,0.0,0.0,Below Average,High Risk,15598510,7,2,105907.42,4,583,1,Germany,27,2,1,195732.04,0,3,4,3,343,343,Loyal Customers,15598510,195732.04,High Value,Low,Low,3,Low Value Churn
15766427,Germany,Male,52,97720.35,2,2,1.97,247.03,0.23,0.11,270.08,29.25,259.98,High Value,High Risk,15766427,6,2,97720.35,5,565,0,Germany,52,2,1,175070.94,1,3,4,3,343,343,Loyal Customers,15766427,175070.94,High Value,High,High,3,Save High-Value
15785342,France,Male,25,0.0,2,15,0.03,209.93,0.0,0.0,212.41,0.0,0.0,Low Value,High Risk,15785342,2,2,0.0,9,705,1,France,25,2,0,112331.19,0,5,4,2,542,542,Potential Loyalists,15785342,112331.19,Low Value,Low,Low,3,Low Value Churn
15641595,Spain,Male,43,97392.18,2,1,0.03,280.51,0.0,0.0,337.06,0.18,0.92,Above Average,High Risk,15641595,7,2,97392.18,4,685,0,Spain,43,2,1,43956.83,0,3,4,3,343,343,Loyal Customers,15641595,43956.83,High Value,High,High,3,Save High-Value
15798429,France,Male,29,0.0,2,13,0.03,220.73,0.0,0.0,223.72,0.0,0.0,Low Value,High Risk,15798429,3,2,0.0,8,741,1,France,29,2,1,115994.52,0,5,4,2,542,542,Potential Loyalists,15798429,115994.52,Low Value,Low,Low,3,Low Value Churn
15648136,Germany,Female,28,152812.58,1,3,0.03,275.41,0.0,0.0,291.91,0.0,0.0,Average,High Risk,15648136,2,1,152812.58,9,658,0,Germany,28,1,1,166682.57,0,5,2,5,525,525,Potential Loyalists,15648136,166682.57,VIP,Low,Low,3,Low Value Churn
15812482,France,Male,27,139301.68,1,1,0.03,249.9,0.0,0.0,300.78,0.34,1.68,Above Average,High Risk,15812482,8,1,139301.68,3,575,0,France,27,1,1,99843.98,0,2,2,5,225,225,Need Attention,15812482,99843.98,Premium,High,High,3,Save High-Value
15790810,France,Female,41,76319.64,1,14,3.94,326.58,0.0,0.0,330.55,0.01,0.04,Above Average,High Risk,15790810,1,1,76319.64,10,844,1,France,41,1,1,141175.18,1,5,2,3,523,523,Potential Loyalists,15790810,141175.18,Medium Value,Medium,Medium,3,Rescue Medium
15687421,Spain,Male,67,125919.35,1,3,3.54,265.67,0.13,0.05,281.64,13.88,138.82,High Value,High Risk,15687421,2,1,125919.35,9,559,0,Spain,67,1,1,175910.95,1,5,2,4,524,524,Potential Loyalists,15687421,175910.95,High Value,High,High,3,Save High-Value
15765643,France,Male,37,124348.38,2,10,0.03,294.14,0.0,0.0,299.2,0.0,0.0,Below Average,High Risk,15765643,5,2,124348.38,6,725,1,France,37,2,0,176984.34,0,4,4,4,444,444,Champions,15765643,176984.34,High Value,Low,Low,3,Low Value Churn
15654878,France,Male,29,117199.8,1,10,0.03,211.24,0.0,0.0,214.99,0.0,0.0,Low Value,High Risk,15654878,4,1,117199.8,7,450,1,France,29,1,1,43480.63,0,4,2,4,424,424,Potential Loyalists,15654878,43480.63,High Value,Low,Low,3,Low Value Churn
15686835,Germany,Female,57,148384.64,1,3,3.54,307.97,0.13,0.05,326.25,16.08,160.81,High Value,High Risk,15686835,2,1,148384.64,9,738,0,Germany,57,1,0,155047.11,1,5,2,5,525,525,Potential Loyalists,15686835,155047.11,Premium,High,High,3,Save High-Value
15768340,Germany,Female,19,113905.48,1,4,0.03,268.65,0.0,0.0,280.59,0.0,0.0,Average,High Risk,15768340,8,1,113905.48,3,642,1,Germany,19,1,1,176137.2,0,2,2,4,224,224,Need Attention,15768340,176137.2,High Value,Low,Low,3,Low Value Churn
15673599,Spain,Male,32,133476.09,1,7,0.03,262.51,0.0,0.0,269.07,0.0,0.0,Below Average,High Risk,15673599,6,1,133476.09,5,618,1,Spain,32,1,0,154843.4,0,3,2,4,324,324,Promising,15673599,154843.4,Premium,Low,Low,3,Low Value Churn
15684294,France,Male,50,0.0,2,3,0.03,218.93,0.0,0.0,232.33,0.0,0.01,Average,High Risk,15684294,9,2,0.0,2,735,1,France,50,2,0,147075.69,0,2,4,2,242,242,About to Sleep,15684294,147075.69,Low Value,Low,Medium,3,Low Value Churn
15615828,France,Male,34,122359.5,1,2,0.03,241.53,0.0,0.0,264.11,0.0,0.0,Average,High Risk,15615828,3,1,122359.5,8,550,0,France,34,1,0,116495.55,0,5,2,4,524,524,Potential Loyalists,15615828,116495.55,High Value,Low,Low,3,Low Value Churn
15615797,Germany,Male,59,108585.35,1,7,1.97,309.89,0.01,0.01,317.53,3.05,15.23,Above Average,High Risk,15615797,6,1,108585.35,5,743,1,Germany,59,1,1,192127.22,1,3,2,3,323,323,Promising,15615797,192127.22,High Value,High,High,3,Save High-Value
15788494,France,Male,31,145875.74,1,2,0.03,244.2,0.0,0.0,267.01,0.0,0.0,Average,High Risk,15788494,3,1,145875.74,8,555,0,France,31,1,1,137491.23,0,5,2,5,525,525,Potential Loyalists,15788494,137491.23,Premium,Low,Low,3,Low Value Churn
15793856,Spain,Female,36,121542.57,2,5,0.03,276.59,0.0,0.0,286.31,0.0,0.0,Below Average,High Risk,15793856,8,2,121542.57,3,667,1,Spain,36,2,1,186841.71,0,2,4,4,244,244,Need Attention,15793856,186841.71,High Value,Low,Low,3,Low Value Churn
15629545,Spain,Female,41,109508.68,1,2,0.03,312.79,0.0,0.0,341.41,0.0,0.0,Average,High Risk,15629545,4,1,109508.68,7,790,0,Spain,41,1,0,86776.38,0,4,2,3,423,423,Potential Loyalists,15629545,86776.38,High Value,Low,Low,3,Low Value Churn
15661198,Germany,Male,34,146407.11,1,2,0.03,295.83,0.0,0.0,323.01,0.04,0.22,Above Average,High Risk,15661198,9,1,146407.11,2,727,1,Germany,34,1,1,72073.72,0,2,2,5,225,225,Need Attention,15661198,72073.72,Premium,Medium,High,3,Rescue Medium
15715117,France,Female,39,0.0,1,2,0.03,221.63,0.0,0.0,242.53,0.0,0.0,Average,High Risk,15715117,5,1,0.0,6,744,0,France,39,1,0,10662.58,0,4,2,2,422,422,Potential Loyalists,15715117,10662.58,Low Value,Low,Low,3,Low Value Churn
15701074,Germany,Male,35,112330.83,1,11,0.03,264.66,0.0,0.0,268.83,0.0,0.0,Low Value,High Risk,15701074,3,1,112330.83,8,629,1,Germany,35,1,1,91001.02,0,5,2,4,524,524,Potential Loyalists,15701074,91001.02,High Value,Low,Low,3,Low Value Churn
15793046,France,Female,35,90413.12,1,5,0.03,260.21,0.0,0.0,269.41,0.0,0.0,Below Average,High Risk,15793046,7,1,90413.12,4,619,1,France,35,1,1,20555.21,0,3,2,3,323,323,Promising,15793046,20555.21,Medium Value,Low,Low,3,Low Value Churn
15623744,France,Male,34,105302.66,1,11,0.03,265.73,0.0,0.0,269.92,0.0,0.0,Low Value,High Risk,15623744,3,1,105302.66,8,634,1,France,34,1,1,123164.97,0,5,2,3,523,523,Potential Loyalists,15623744,123164.97,High Value,Low,Low,3,Low Value Churn
15611329,Spain,Female,35,0.0,2,10,0.03,180.83,0.0,0.0,184.1,0.0,0.0,Low Value,High Risk,15611329,5,2,0.0,6,608,1,Spain,35,2,1,143463.28,0,4,4,2,442,442,Potential Loyalists,15611329,143463.28,Low Value,Low,Low,3,Low Value Churn
15781534,Germany,Female,35,121520.36,1,1,0.03,237.29,0.0,0.0,285.84,0.16,0.78,Above Average,High Risk,15781534,7,1,121520.36,4,536,0,Germany,35,1,0,77178.42,0,3,2,4,324,324,Promising,15781534,77178.42,High Value,High,High,3,Save High-Value
15618243,Spain,Female,43,103960.38,1,1,0.03,294.45,0.01,0.02,353.58,5.64,28.19,High Value,High Risk,15618243,10,1,103960.38,1,730,1,Spain,43,1,1,193650.16,0,1,2,3,123,123,About to Sleep,15618243,193650.16,High Value,High,High,3,Save High-Value
15784161,Germany,Male,39,102945.01,1,2,0.03,250.28,0.0,0.0,273.6,0.0,0.0,Average,High Risk,15784161,3,1,102945.01,8,583,0,Germany,39,1,0,52861.89,0,5,2,3,523,523,Potential Loyalists,15784161,52861.89,High Value,Low,Low,3,Low Value Churn
15700325,France,Female,24,92760.55,1,2,0.03,267.89,0.0,0.0,292.7,0.0,0.0,Average,High Risk,15700325,3,1,92760.55,8,644,0,France,24,1,1,35896.75,0,5,2,3,523,523,Potential Loyalists,15700325,35896.75,Medium Value,Low,Low,3,Low Value Churn
15659064,Spain,Male,37,0.0,2,13,0.03,235.43,0.0,0.0,238.6,0.0,0.0,Low Value,High Risk,15659064,3,2,0.0,8,790,1,Spain,37,2,1,149418.41,0,5,4,2,542,542,Potential Loyalists,15659064,149418.41,Low Value,Low,Low,3,Low Value Churn
15658364,Germany,Female,40,134590.21,1,1,0.03,319.27,0.01,0.02,382.99,6.11,30.54,High Value,High Risk,15658364,10,1,134590.21,1,807,1,Germany,40,1,1,46253.65,0,1,2,5,125,125,Need Attention,15658364,46253.65,Premium,High,High,3,Save High-Value
15704340,France,Female,37,104255.03,1,3,0.03,249.76,0.0,0.0,264.86,0.0,0.0,Below Average,High Risk,15704340,1,1,104255.03,10,581,0,France,37,1,1,86609.37,0,5,2,3,523,523,Potential Loyalists,15704340,86609.37,High Value,Low,Low,3,Low Value Churn
15793455,Spain,Female,55,0.0,1,2,2.36,192.78,0.22,0.09,211.23,19.26,171.24,High Value,High Risk,15793455,5,1,0.0,6,627,0,Spain,55,1,0,91943.94,1,4,2,2,422,422,Potential Loyalists,15793455,91943.94,Low Value,High,High,3,Save High-Value
15579777,France,Male,41,0.0,2,1,0.03,253.43,0.0,0.0,304.97,0.34,1.7,Above Average,High Risk,15579777,8,2,0.0,3,850,0,France,41,2,1,128892.36,0,2,4,2,242,242,About to Sleep,15579777,128892.36,Low Value,High,High,3,Save High-Value
15632345,France,Female,35,0.0,2,1,0.03,224.63,0.0,0.0,270.84,0.15,0.74,Above Average,High Risk,15632345,7,2,0.0,4,754,0,France,35,2,1,44830.71,0,3,4,2,342,342,Promising,15632345,44830.71,Low Value,High,High,3,Save High-Value
15814468,Germany,Male,50,121399.98,1,1,0.39,241.78,0.34,0.42,291.16,122.22,465.74,High Value,Medium Risk,15814468,10,1,121399.98,1,551,1,Germany,50,1,0,84508.44,1,1,2,4,124,124,Need Attention,15814468,84508.44,High Value,High,High,2,Nurture High
15754820,Germany,Male,35,147127.81,2,13,0.03,268.86,0.0,0.0,272.43,0.0,0.0,Low Value,High Risk,15754820,3,2,147127.81,8,637,1,Germany,35,2,1,84760.7,0,5,4,5,545,545,Champions,15754820,84760.7,Premium,Low,Low,3,Low Value Churn
15707505,Spain,Male,31,125927.51,2,3,0.03,286.42,0.0,0.0,303.53,0.0,0.0,Average,High Risk,15707505,3,2,125927.51,8,699,0,Spain,31,2,1,147661.47,0,5,4,4,544,544,Champions,15707505,147661.47,High Value,Low,Low,3,Low Value Churn
15699507,France,Female,25,0.0,2,12,0.03,161.03,0.0,0.0,163.49,0.0,0.0,Low Value,High Risk,15699507,4,2,0.0,7,542,1,France,25,2,0,82393.08,0,4,4,2,442,442,Potential Loyalists,15699507,82393.08,Low Value,Low,Low,3,Low Value Churn
15799600,Germany,Male,48,111599.32,1,1,0.03,267.92,0.01,0.02,322.14,5.14,25.68,High Value,High Risk,15799600,10,1,111599.32,1,640,1,Germany,48,1,0,135995.58,0,1,2,4,124,124,Need Attention,15799600,135995.58,High Value,High,High,3,Save High-Value
15794472,France,Female,27,0.0,2,1,0.03,164.33,0.0,0.0,199.38,0.22,1.11,Above Average,High Risk,15794472,8,2,0.0,3,553,0,France,27,2,0,159800.16,0,2,4,2,242,242,About to Sleep,15794472,159800.16,Low Value,High,High,3,Save High-Value
15646632,France,Male,38,0.0,2,3,0.03,220.73,0.0,0.0,234.23,0.0,0.0,Below Average,High Risk,15646632,2,2,0.0,9,741,0,France,38,2,1,14379.01,0,5,4,2,542,542,Potential Loyalists,15646632,14379.01,Low Value,Low,Low,3,Low Value Churn
15676353,France,Male,35,114212.6,1,11,0.03,255.47,0.0,0.0,259.51,0.0,0.0,Low Value,High Risk,15676353,3,1,114212.6,8,598,1,France,35,1,1,74322.85,0,5,2,4,524,524,Potential Loyalists,15676353,74322.85,High Value,Low,Low,3,Low Value Churn
15566312,Spain,Female,42,0.0,3,10,1.97,196.43,0.0,0.0,199.95,0.22,1.12,Above Average,High Risk,15566312,6,3,0.0,5,660,1,Spain,42,3,1,189016.24,1,3,5,2,352,352,Promising,15566312,189016.24,Low Value,High,High,3,Save High-Value
15570414,Spain,Male,41,115251.64,1,1,0.03,261.53,0.0,0.0,314.57,0.17,0.86,Above Average,High Risk,15570414,7,1,115251.64,4,618,0,Spain,41,1,0,136435.75,0,3,2,4,324,324,Promising,15570414,136435.75,High Value,High,High,3,Save High-Value
15776743,France,Male,43,0.0,2,15,0.03,192.53,0.0,0.0,194.82,0.0,0.0,Low Value,High Risk,15776743,2,2,0.0,9,647,1,France,43,2,1,78488.39,0,5,4,2,542,542,Potential Loyalists,15776743,78488.39,Low Value,Low,Low,3,Low Value Churn
15674637,France,Female,68,107571.61,1,4,0.03,245.47,0.0,0.0,256.46,0.0,0.0,Average,High Risk,15674637,8,1,107571.61,3,491,1,France,68,1,0,113695.99,0,2,2,3,223,223,About to Sleep,15674637,113695.99,High Value,Low,Low,3,Low Value Churn
15739972,Germany,Female,45,152367.21,3,4,3.54,272.99,0.07,0.03,285.1,9.33,46.64,High Value,High Risk,15739972,2,3,152367.21,9,650,0,Germany,45,3,1,150835.21,1,5,5,5,555,555,Champions,15739972,150835.21,VIP,High,High,3,Save High-Value
15661591,Germany,Male,39,130969.77,2,1,0.03,200.88,0.01,0.02,242.7,3.87,19.35,High Value,High Risk,15661591,10,2,130969.77,1,413,1,Germany,39,2,1,158891.79,0,1,4,4,144,144,Need Attention,15661591,158891.79,Premium,High,High,3,Save High-Value
15814750,Spain,Male,34,0.0,2,13,0.03,187.13,0.0,0.0,189.71,0.0,0.0,Low Value,High Risk,15814750,3,2,0.0,8,629,1,Spain,34,2,1,180595.02,0,5,4,2,542,542,Potential Loyalists,15814750,180595.02,Low Value,Low,Low,3,Low Value Churn
15593454,Spain,Female,40,113794.22,1,1,0.03,279.45,0.0,0.0,335.8,0.18,0.92,Above Average,High Risk,15593454,7,1,113794.22,4,678,0,Spain,40,1,1,16618.76,0,3,2,4,324,324,Promising,15593454,16618.76,High Value,High,High,3,Save High-Value
15663421,Spain,Male,28,128396.33,2,2,0.03,234.95,0.0,0.0,256.97,0.0,0.0,Average,High Risk,15663421,5,2,128396.33,6,527,0,Spain,28,2,1,79919.97,0,4,4,4,444,444,Champions,15663421,79919.97,Premium,Low,Low,3,Low Value Churn
15576196,Spain,Female,48,118207.69,2,2,1.97,299.2,0.23,0.11,326.66,35.38,314.45,High Value,High Risk,15576196,6,2,118207.69,5,743,0,Spain,48,2,0,186489.14,1,3,4,4,344,344,Loyal Customers,15576196,186489.14,High Value,High,High,3,Save High-Value
15677324,Germany,Male,73,124730.26,1,12,0.03,310.31,0.0,0.0,314.73,0.0,0.0,Low Value,High Risk,15677324,2,1,124730.26,9,683,1,Germany,73,1,1,51999.5,0,5,2,4,524,524,Potential Loyalists,15677324,51999.5,High Value,Low,Low,3,Low Value Churn
15568742,France,Female,41,0.0,1,3,0.03,159.23,0.0,0.0,169.35,0.0,0.0,Below Average,High Risk,15568742,2,1,0.0,9,536,0,France,41,1,1,121299.14,0,5,2,2,522,522,Potential Loyalists,15568742,121299.14,Low Value,Low,Low,3,Low Value Churn
15798200,France,Male,35,0.0,3,4,0.03,210.53,0.0,0.0,220.1,0.0,0.0,Average,High Risk,15798200,9,3,0.0,2,707,1,France,35,3,1,94148.3,0,2,5,2,252,252,About to Sleep,15798200,94148.3,Low Value,Low,Low,3,Low Value Churn
15656627,France,Male,34,0.0,2,8,0.03,179.03,0.0,0.0,183.1,0.0,0.0,Below Average,High Risk,15656627,6,2,0.0,5,602,1,France,34,2,1,77414.45,0,3,4,2,342,342,Promising,15656627,77414.45,Low Value,Low,Low,3,Low Value Churn
15638269,France,Male,67,0.0,2,3,0.03,198.78,0.0,0.0,211.08,0.0,0.0,Average,High Risk,15638269,9,2,0.0,2,597,1,France,67,2,0,108645.85,0,2,4,2,242,242,About to Sleep,15638269,108645.85,Low Value,Low,Low,3,Low Value Churn
15807473,France,Male,38,0.0,2,1,0.03,149.33,0.01,0.02,181.61,2.9,14.48,Above Average,High Risk,15807473,10,2,0.0,1,503,1,France,38,2,1,95153.24,0,1,4,2,142,142,About to Sleep,15807473,95153.24,Low Value,High,High,3,Save High-Value
15708534,Spain,Female,64,0.0,1,1,1.97,173.13,0.34,0.1,209.81,21.13,124.34,High Value,Medium Risk,15708534,6,1,0.0,5,524,0,Spain,64,1,1,136079.64,1,3,2,2,322,322,Promising,15708534,136079.64,Low Value,High,High,2,Nurture High
15640686,France,Male,46,95872.86,1,1,1.97,284.91,0.34,0.1,342.27,34.48,202.83,High Value,Medium Risk,15640686,6,1,95872.86,5,700,0,France,46,1,1,98273.01,1,3,2,3,323,323,Promising,15640686,98273.01,Medium Value,High,High,2,Nurture High
15588904,France,Male,33,0.0,1,3,3.54,206.03,0.13,0.05,218.72,10.78,107.81,High Value,High Risk,15588904,2,1,0.0,9,692,0,France,33,1,1,113505.93,1,5,2,2,522,522,Potential Loyalists,15588904,113505.93,Low Value,High,High,3,Save High-Value
15768763,France,Male,37,0.0,1,2,0.79,167.03,0.23,0.25,183.3,45.68,404.34,High Value,High Risk,15768763,9,1,0.0,2,562,1,France,37,1,0,52525.15,1,2,2,2,222,222,About to Sleep,15768763,52525.15,Low Value,High,High,3,Save High-Value
15770543,France,Male,37,74260.03,1,2,0.03,276.9,0.0,0.0,302.48,0.0,0.0,Average,High Risk,15770543,4,1,74260.03,7,679,0,France,37,1,1,194617.98,0,4,2,3,423,423,Potential Loyalists,15770543,194617.98,Medium Value,Low,Low,3,Low Value Churn
15714046,Spain,Male,33,123783.91,2,5,0.03,292.61,0.0,0.0,302.85,0.0,0.0,Below Average,High Risk,15714046,8,2,123783.91,3,720,1,Spain,33,2,1,142903.44,0,2,4,4,244,244,Need Attention,15714046,142903.44,High Value,Low,Low,3,Low Value Churn
15575060,France,Male,24,0.0,2,2,0.03,237.53,0.0,0.0,259.77,0.0,0.01,Above Average,High Risk,15575060,6,2,0.0,5,797,0,France,24,2,1,182257.61,0,3,4,2,342,342,Promising,15575060,182257.61,Low Value,Low,Medium,3,Low Value Churn
15812040,France,Male,36,153880.15,1,2,0.03,256.26,0.0,0.0,280.09,0.0,0.0,Average,High Risk,15812040,5,1,153880.15,6,594,0,France,36,1,0,135431.72,0,4,2,5,425,425,Potential Loyalists,15812040,135431.72,VIP,Low,Low,3,Low Value Churn
15812073,France,Female,31,0.0,2,12,0.03,157.13,0.0,0.0,159.54,0.0,0.0,Low Value,High Risk,15812073,4,2,0.0,7,529,1,France,31,2,1,175697.87,0,4,4,2,442,442,Potential Loyalists,15812073,175697.87,Low Value,Low,Low,3,Low Value Churn
15706810,Germany,Female,32,106301.85,2,1,0.03,257.39,0.01,0.02,309.67,4.94,24.69,High Value,High Risk,15706810,10,2,106301.85,1,606,1,Germany,32,2,0,59061.25,0,1,4,3,143,143,About to Sleep,15706810,59061.25,High Value,High,High,3,Save High-Value
15584090,Spain,Female,40,0.0,2,12,2.76,184.73,0.0,0.0,187.5,0.03,0.17,Above Average,High Risk,15584090,4,2,0.0,7,621,1,Spain,40,2,0,131283.6,1,4,4,2,442,442,Potential Loyalists,15584090,131283.6,Low Value,Medium,Medium,3,Rescue Medium
15810807,France,Female,43,0.0,2,3,0.03,152.33,0.0,0.0,162.07,0.0,0.0,Below Average,High Risk,15810807,2,2,0.0,9,513,0,France,43,2,1,152499.8,0,5,4,2,542,542,Potential Loyalists,15810807,152499.8,Low Value,Low,Low,3,Low Value Churn
15582033,Germany,Male,44,138076.47,1,1,1.18,303.24,0.34,0.16,363.99,59.0,346.8,High Value,Medium Risk,15582033,8,1,138076.47,3,753,0,Germany,44,1,1,15523.09,1,2,2,5,225,225,Need Attention,15582033,15523.09,Premium,High,High,2,Nurture High
15687607,France,Female,30,135422.31,1,12,0.03,258.71,0.0,0.0,262.45,0.0,0.0,Low Value,High Risk,15687607,2,1,135422.31,9,605,1,France,30,1,0,186418.85,0,5,2,5,525,525,Potential Loyalists,15687607,186418.85,Premium,Low,Low,3,Low Value Churn
15588406,Spain,Female,37,0.0,2,3,0.03,170.63,0.0,0.0,181.38,0.0,0.0,Average,High Risk,15588406,4,2,0.0,7,574,0,Spain,37,2,1,32262.28,0,4,4,2,442,442,Potential Loyalists,15588406,32262.28,Low Value,Low,Low,3,Low Value Churn
15784099,France,Female,38,126875.62,1,1,0.03,294.57,0.0,0.0,353.73,0.11,0.55,Above Average,High Risk,15784099,6,1,126875.62,5,726,0,France,38,1,1,128052.29,0,3,2,4,324,324,Promising,15784099,128052.29,High Value,High,High,3,Save High-Value
15701352,Spain,Female,28,96381.68,2,1,0.03,258.24,0.0,0.0,310.67,0.35,1.74,Above Average,High Risk,15701352,8,2,96381.68,3,611,0,Spain,28,2,1,181419.29,0,2,4,3,243,243,About to Sleep,15701352,181419.29,Medium Value,High,High,3,Save High-Value
