CustomerId,Recency,Frequency,Monetary,Tenure,CreditScore,IsActiveMember,Geography,Age,NumOfProducts,HasCrCard,EstimatedSalary,Exited,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Segment
15756272,2,1,118536.4,9,526,0,Germany,35,1,1,40980.87,1,5,2,4,524,524,Potential Loyalists
15615245,6,1,127649.64,5,660,1,France,19,1,1,40368.65,0,3,2,4,324,324,Promising
15600174,4,1,165358.77,7,525,1,France,35,1,0,94738.54,0,4,2,5,425,425,Potential Loyalists
15752956,5,2,0.0,6,629,1,Spain,29,2,1,88842.8,0,4,4,2,442,442,Potential Loyalists
15644882,1,1,78249.53,10,616,0,Germany,36,1,1,136934.91,0,5,2,3,523,523,Potential Loyalists
15766272,11,1,125193.96,0,521,1,Germany,61,1,1,109356.53,0,1,2,4,124,124,Need Attention
15800620,2,2,0.0,9,691,0,France,29,2,0,199635.93,0,5,4,2,542,542,Potential Loyalists
15569764,9,1,154007.21,2,687,0,Germany,41,1,1,158408.23,0,2,2,5,225,225,Need Attention
15747458,8,2,133214.88,3,677,1,Spain,43,2,1,95936.84,0,2,4,4,244,244,Need Attention
15573171,10,1,146202.93,1,695,1,Spain,63,1,1,126688.83,1,1,2,5,125,125,Need Attention
15736769,2,2,0.0,9,663,0,France,27,2,1,150850.29,0,5,4,2,542,542,Potential Loyalists
15763381,11,1,90963.49,0,496,1,France,30,1,0,27802.0,0,1,2,3,123,123,About to Sleep
15814430,2,1,0.0,9,747,0,Spain,41,1,1,32430.94,1,5,2,2,522,522,Potential Loyalists
15638607,9,1,0.0,2,546,0,France,52,1,1,137332.37,1,2,2,2,222,222,About to Sleep
15737133,7,1,114386.85,4,706,1,Spain,68,1,1,28601.68,0,3,2,4,324,324,Promising
15613945,6,2,0.0,5,472,0,France,26,2,1,108411.66,0,3,4,2,342,342,Promising
15659937,4,2,0.0,7,703,1,France,40,2,0,122518.5,0,4,4,2,442,442,Potential Loyalists
15765287,9,2,0.0,2,850,0,France,38,2,1,9015.07,0,2,4,2,242,242,About to Sleep
15661723,7,1,137260.78,4,667,1,Spain,71,1,0,94433.08,1,3,2,5,325,325,Promising
15766064,2,2,111060.05,9,559,0,France,33,2,1,110371.84,0,5,4,4,544,544,Champions
15649616,4,1,124447.73,7,636,1,Spain,60,1,1,141364.62,1,4,2,4,424,424,Potential Loyalists
15719017,3,2,0.0,8,672,1,France,34,2,1,16245.25,0,5,4,2,542,542,Potential Loyalists
15720919,4,1,0.0,7,667,1,France,42,1,0,108348.94,1,4,2,2,422,422,Potential Loyalists
15706706,4,2,135310.41,7,648,1,Germany,33,2,0,171668.2,0,4,4,5,445,445,Champions
15709653,3,2,0.0,8,497,0,France,32,2,1,67364.42,0,5,4,2,542,542,Potential Loyalists
15805104,5,2,0.0,6,743,1,France,73,2,0,107867.38,0,4,4,2,442,442,Potential Loyalists
15622442,6,2,0.0,5,619,0,France,29,2,1,194310.1,0,3,4,2,342,342,Promising
15572801,6,2,139393.19,5,639,0,Spain,34,2,0,33950.08,0,3,4,5,345,345,Loyal Customers
15767598,3,2,0.0,8,540,0,Spain,28,2,0,197588.32,0,5,4,2,542,542,Potential Loyalists
15757897,8,1,104258.8,3,766,1,France,26,1,1,428.23,0,2,2,3,223,223,About to Sleep
15568104,5,2,0.0,6,749,1,France,26,2,0,34948.77,0,4,4,2,442,442,Potential Loyalists
15763414,2,1,113447.01,9,655,0,Germany,32,1,1,82084.3,0,5,2,4,524,524,Potential Loyalists
15732265,2,2,0.0,9,630,0,France,33,2,1,64804.59,0,5,4,2,542,542,Potential Loyalists
15621974,7,2,111063.73,4,778,0,Germany,33,2,1,83556.65,0,3,4,4,344,344,Loyal Customers
15803947,5,1,161378.02,6,757,0,Germany,30,1,0,71926.28,1,4,2,5,425,425,Potential Loyalists
15720706,9,1,82766.43,2,529,1,Spain,39,1,1,122925.44,0,2,2,3,223,223,About to Sleep
15759290,2,2,0.0,9,620,0,Spain,29,2,1,13133.88,0,5,4,2,542,542,Potential Loyalists
15651664,10,1,104267.7,1,615,0,France,61,1,1,62845.64,1,1,2,3,123,123,About to Sleep
15795132,8,1,91718.8,3,735,0,France,25,1,0,28411.23,0,2,2,3,223,223,About to Sleep
15811565,8,1,63488.7,3,705,1,Spain,47,1,0,28640.92,1,2,2,2,222,222,About to Sleep
15713774,5,1,12459.19,6,644,0,Spain,46,1,0,156787.34,1,4,2,2,422,422,Potential Loyalists
15691840,5,2,159863.9,6,505,1,Germany,37,2,0,125307.87,0,4,4,5,445,445,Champions
15682021,5,2,104592.55,6,471,0,Germany,23,2,1,131736.23,0,4,4,3,443,443,Loyal Customers
15612931,7,1,132088.59,4,722,1,Spain,50,1,1,128262.14,0,3,2,4,324,324,Promising
15676707,7,2,0.0,4,577,0,Spain,39,2,1,91366.42,0,3,4,2,342,342,Promising
15601383,6,1,120654.68,5,744,0,Spain,44,1,1,82290.81,0,3,2,4,324,324,Promising
15662662,5,2,0.0,6,573,0,France,30,2,1,66190.21,0,4,4,2,442,442,Potential Loyalists
15752694,7,1,83772.95,4,653,1,France,32,1,0,23920.65,0,3,2,3,323,323,Promising
15590683,5,1,172325.67,6,660,1,France,31,1,0,45438.38,0,4,2,5,425,425,Potential Loyalists
15773591,4,2,117685.31,7,787,1,France,46,2,1,93360.35,0,4,4,4,444,444,Champions
15723620,4,2,0.0,7,617,1,France,41,2,0,14496.67,0,4,4,2,442,442,Potential Loyalists
15671779,6,2,0.0,5,567,0,France,39,2,0,168521.72,0,3,4,2,342,342,Promising
15672966,2,2,0.0,9,682,1,Spain,64,2,1,103318.44,0,5,4,2,542,542,Potential Loyalists
15624667,5,1,135871.5,6,684,1,France,35,1,1,87219.41,0,4,2,5,425,425,Potential Loyalists
15812888,8,4,0.0,3,447,1,France,41,4,1,197490.39,1,2,5,2,252,252,About to Sleep
15724154,7,1,128504.76,4,625,0,Germany,49,1,1,126812.63,1,3,2,4,324,324,Promising
15749540,4,2,0.0,7,585,0,France,36,2,1,94283.09,0,4,4,2,442,442,Potential Loyalists
15621063,3,1,56228.25,8,516,0,France,42,1,1,46857.52,0,5,2,2,522,522,Potential Loyalists
15661626,5,1,98792.4,6,732,0,Germany,45,1,1,81491.7,1,4,2,3,423,423,Potential Loyalists
15698703,6,2,181768.32,5,628,1,Germany,40,2,1,129107.97,0,3,4,5,345,345,Loyal Customers
15801431,2,1,101198.01,9,682,1,Spain,48,1,1,49732.9,0,5,2,3,523,523,Potential Loyalists
15649451,2,2,0.0,9,746,1,France,25,2,0,88728.47,0,5,4,2,542,542,Potential Loyalists
15626156,8,2,0.0,3,655,1,France,60,2,1,86981.45,0,2,4,2,242,242,About to Sleep
15606158,2,1,0.0,9,644,0,France,39,1,1,3740.93,0,5,2,2,522,522,Potential Loyalists
15589496,6,2,139064.06,5,778,0,France,34,2,0,67949.32,0,3,4,5,345,345,Loyal Customers
15730345,9,1,104508.1,2,617,1,France,35,1,1,147636.46,0,2,2,3,223,223,About to Sleep
15572038,2,1,113948.58,9,660,0,Germany,35,1,1,188891.96,1,5,2,4,524,524,Potential Loyalists
15643439,1,2,0.0,10,537,1,France,47,2,0,25482.62,0,5,4,2,542,542,Potential Loyalists
15604158,1,2,0.0,10,554,1,France,39,2,1,18391.93,0,5,4,2,542,542,Potential Loyalists
15657396,2,2,0.0,9,806,1,France,31,2,0,140168.36,0,5,4,2,542,542,Potential Loyalists
15709478,10,2,117524.72,1,611,1,Germany,37,2,0,161064.29,0,1,4,4,144,144,Need Attention
15628824,6,1,160389.82,5,665,1,France,37,1,0,183542.08,0,3,2,5,325,325,Promising
15814519,4,2,0.0,7,648,0,France,37,2,1,194238.92,0,4,4,2,442,442,Potential Loyalists
15636520,10,1,125547.53,1,692,0,France,27,1,0,7900.46,0,1,2,4,124,124,Need Attention
15794414,5,1,92783.68,6,507,1,Spain,46,1,1,51424.29,0,4,2,3,423,423,Potential Loyalists
15643671,6,2,97036.22,5,696,0,Germany,49,2,1,152450.84,1,3,4,3,343,343,Loyal Customers
15700650,8,2,0.0,3,681,0,France,34,2,0,55816.2,0,2,4,2,242,242,About to Sleep
15680224,5,2,0.0,6,687,1,France,26,2,1,32909.13,0,4,4,2,442,442,Potential Loyalists
15784286,6,1,102145.13,5,641,1,Spain,40,1,1,100637.07,0,3,2,3,323,323,Promising
15693996,10,1,113452.66,1,507,0,France,33,1,0,142911.99,0,1,2,4,124,124,Need Attention
15764343,3,1,155681.72,8,688,0,Spain,46,1,1,26287.21,0,5,2,5,525,525,Potential Loyalists
15704168,3,1,127475.24,8,535,0,Germany,38,1,0,60775.76,1,5,2,4,524,524,Potential Loyalists
15680197,1,2,0.0,10,701,1,France,41,2,1,146257.77,0,5,4,2,542,542,Potential Loyalists
15633729,1,1,112751.13,10,488,1,France,43,1,1,28332.0,0,5,2,4,524,524,Potential Loyalists
15577683,7,2,0.0,4,539,1,France,29,2,1,100919.19,0,3,4,2,342,342,Promising
15800746,4,1,144889.18,7,674,1,France,45,1,1,102591.9,1,4,2,5,425,425,Potential Loyalists
15788686,3,2,0.0,8,538,1,Spain,40,2,1,25554.4,0,5,4,2,542,542,Potential Loyalists
15742798,4,1,150126.44,7,829,0,France,22,1,1,152107.93,1,4,2,5,425,425,Potential Loyalists
15596647,3,1,69712.74,8,768,1,France,54,1,1,69381.05,0,5,2,2,522,522,Potential Loyalists
15756070,7,2,0.0,4,585,1,Spain,44,2,0,101728.46,0,3,4,2,342,342,Promising
15775116,8,2,0.0,3,581,0,France,31,2,0,89040.61,0,2,4,2,242,242,About to Sleep
15575428,9,2,117438.92,2,682,1,Germany,35,2,1,16910.98,0,2,4,4,244,244,Need Attention
15654074,3,1,119315.75,8,653,0,France,38,1,1,150468.35,0,5,2,4,524,524,Potential Loyalists
15695872,10,1,89571.59,1,712,1,France,30,1,1,177613.19,0,1,2,3,123,123,About to Sleep
15568885,3,1,102251.57,8,620,0,Germany,34,1,1,120672.09,0,5,2,3,523,523,Potential Loyalists
15725036,2,1,118546.71,9,709,1,France,42,1,0,77142.85,0,5,2,4,524,524,Potential Loyalists
15632665,9,1,0.0,2,832,1,France,61,1,0,127804.66,1,2,2,2,222,222,About to Sleep
15571476,11,1,103257.14,0,635,0,Spain,38,1,0,158344.63,0,1,2,3,123,123,About to Sleep
15776850,10,1,124209.02,1,749,1,Spain,43,1,1,167179.48,0,1,2,4,124,124,Need Attention
15623649,8,2,0.0,3,629,1,Spain,32,2,1,15404.64,0,2,4,2,242,242,About to Sleep
15751131,4,1,150302.84,7,836,1,Spain,41,1,1,156036.19,0,4,2,5,425,425,Potential Loyalists
15688128,3,1,108653.93,8,542,1,Spain,34,1,0,144725.14,0,5,2,3,523,523,Potential Loyalists
15678412,3,1,85325.93,8,645,0,France,45,1,0,22558.74,0,5,2,3,523,523,Potential Loyalists
15770291,3,2,0.0,8,844,0,France,29,2,0,147342.03,0,5,4,2,542,542,Potential Loyalists
15583392,2,3,135776.36,9,747,0,Germany,37,3,1,85470.45,1,5,5,5,555,555,Champions
15690731,5,1,131411.24,6,645,1,France,40,1,1,194656.11,0,4,2,4,424,424,Potential Loyalists
15697948,8,2,0.0,3,752,1,Spain,36,2,1,48505.1,0,2,4,2,242,242,About to Sleep
15608328,5,2,0.0,6,760,0,Spain,41,2,0,101491.23,0,4,4,2,442,442,Potential Loyalists
15766378,2,2,106431.97,9,714,1,Germany,45,2,1,164117.69,0,5,4,3,543,543,Loyal Customers
15600813,2,1,90305.76,9,717,1,France,50,1,1,124626.57,0,5,2,3,523,523,Potential Loyalists
15706217,4,2,117466.03,7,645,1,Germany,28,2,1,34490.06,0,4,4,4,444,444,Champions
15601417,8,2,148884.47,3,681,1,France,32,2,1,90967.37,0,2,4,5,245,245,Need Attention
15610972,7,2,91115.76,4,681,0,Germany,44,2,0,24208.84,1,3,4,3,343,343,Loyal Customers
15674620,3,2,77373.87,8,679,1,Germany,37,2,0,174873.09,0,5,4,3,543,543,Loyal Customers
15785350,4,1,104744.89,7,528,0,Spain,23,1,1,170262.97,0,4,2,3,423,423,Potential Loyalists
15749119,8,2,0.0,3,710,1,France,31,2,1,112289.06,0,2,4,2,242,242,About to Sleep
15756535,6,1,91538.51,5,733,1,Germany,39,1,1,93783.0,0,3,2,3,323,323,Promising
15700965,5,2,0.0,6,724,1,France,32,2,1,150026.79,0,4,4,2,442,442,Potential Loyalists
15791851,11,1,185734.75,0,726,1,France,34,1,1,102036.82,0,1,2,5,125,125,Need Attention
15717156,8,2,143396.54,3,520,1,France,30,2,1,898.51,0,2,4,5,245,245,Need Attention
15740846,6,1,125909.85,5,556,1,France,40,1,1,95124.4,0,3,2,4,324,324,Promising
15573284,9,2,0.0,2,579,0,France,45,2,0,11514.39,0,2,4,2,242,242,About to Sleep
15729083,9,1,154525.7,2,674,1,France,36,1,0,27468.72,0,2,2,5,225,225,Need Attention
15611612,11,1,0.0,0,570,0,France,29,1,1,37092.43,0,1,2,2,122,122,About to Sleep
15694381,3,1,100654.8,8,631,0,France,51,1,1,171587.9,0,5,2,3,523,523,Potential Loyalists
15651737,10,1,83325.77,1,623,1,Spain,44,1,0,80828.78,0,1,2,3,123,123,About to Sleep
15663168,3,1,110934.54,8,665,0,France,35,1,1,169287.99,0,5,2,4,524,524,Potential Loyalists
15643426,3,1,113680.54,8,523,0,Spain,36,1,0,13197.44,0,5,2,4,524,524,Potential Loyalists
15618245,10,2,117020.08,1,706,0,Germany,31,2,1,54439.53,0,1,4,4,144,144,Need Attention
15717527,2,1,145359.99,9,619,0,France,49,1,1,38186.85,0,5,2,5,525,525,Potential Loyalists
15793478,3,1,151391.68,8,593,0,Germany,39,1,1,27274.6,1,5,2,5,525,525,Potential Loyalists
15642248,3,1,123935.35,8,608,1,Spain,66,1,1,65758.19,0,5,2,4,524,524,Potential Loyalists
15640377,11,2,0.0,0,526,0,France,36,2,1,97767.63,0,1,4,2,142,142,About to Sleep
15723950,9,1,70291.02,2,684,1,Spain,40,1,1,115468.84,1,2,2,2,222,222,About to Sleep
15590327,1,1,166031.45,10,604,0,Germany,42,1,1,98293.14,0,5,2,5,525,525,Potential Loyalists
15706199,5,1,96643.32,6,636,0,Germany,36,1,0,182059.28,0,4,2,3,423,423,Potential Loyalists
15671514,3,2,0.0,8,669,1,Spain,33,2,0,128538.05,0,5,4,2,542,542,Potential Loyalists
15727041,4,2,0.0,7,624,1,France,71,2,1,108841.83,0,4,4,2,442,442,Potential Loyalists
15738063,9,2,0.0,2,631,1,France,29,2,1,18581.84,0,2,4,2,242,242,About to Sleep
15711733,7,2,0.0,4,753,1,France,48,2,0,146821.42,0,3,4,2,342,342,Promising
15652320,6,2,0.0,5,588,0,France,40,2,0,100727.68,0,3,4,2,342,342,Promising
15634180,7,2,97268.1,4,729,0,Germany,26,2,1,39356.38,0,3,4,3,343,343,Loyal Customers
15694566,1,2,0.0,10,602,0,France,42,2,0,169921.11,1,5,4,2,542,542,Potential Loyalists
15726103,10,1,76296.81,1,689,0,Germany,55,1,1,42364.75,1,1,2,3,123,123,About to Sleep
15646351,4,2,0.0,7,486,0,Spain,27,2,1,28823.04,0,4,4,2,442,442,Potential Loyalists
15730044,5,3,64497.94,6,809,1,Germany,42,3,0,182436.81,1,4,5,2,452,452,Potential Loyalists
15795186,6,1,0.0,5,562,0,France,38,1,1,115700.2,0,3,2,2,322,322,Promising
15784890,3,2,0.0,8,763,0,Spain,32,2,1,16725.53,0,5,4,2,542,542,Potential Loyalists
15694125,6,2,0.0,5,669,1,France,57,2,1,56875.76,0,3,4,2,342,342,Promising
15565891,3,2,0.0,8,709,0,France,39,2,1,56214.09,0,5,4,2,542,542,Potential Loyalists
15674254,7,2,0.0,4,554,1,Spain,45,2,1,193412.05,0,3,4,2,342,342,Promising
15775206,1,2,0.0,10,699,0,France,37,2,0,83263.04,0,5,4,2,542,542,Potential Loyalists
15797627,11,1,134249.7,0,732,1,Spain,54,1,0,13404.4,0,1,2,5,125,125,Need Attention
15649853,8,1,0.0,3,625,1,France,45,1,1,184474.15,1,2,2,2,222,222,About to Sleep
15610379,2,1,105443.68,9,599,1,France,30,1,1,121124.53,0,5,2,3,523,523,Potential Loyalists
15659800,10,1,0.0,1,584,1,Spain,50,1,0,152567.75,1,1,2,2,122,122,About to Sleep
15716236,1,2,0.0,10,499,0,France,35,2,1,10722.54,0,5,4,2,542,542,Potential Loyalists
15672053,9,2,0.0,2,526,0,Spain,38,2,0,58010.98,0,2,4,2,242,242,About to Sleep
15663933,6,2,86147.46,5,625,0,Germany,35,2,1,163440.8,1,3,4,3,343,343,Loyal Customers
15814236,10,1,96939.06,1,537,1,Spain,38,1,1,102606.92,0,1,2,3,123,123,About to Sleep
15583597,10,1,106758.6,1,696,1,Spain,47,1,1,80591.18,0,1,2,3,123,123,About to Sleep
15607395,2,2,112528.65,9,679,0,France,33,2,1,177362.45,0,5,4,4,544,544,Champions
15694556,9,1,116563.58,2,684,0,France,60,1,1,120257.7,1,2,2,4,224,224,Need Attention
15744109,7,1,0.0,4,850,1,France,32,1,1,180622.02,0,3,2,2,322,322,Promising
15800688,4,2,0.0,7,495,0,Spain,42,2,0,130404.53,0,4,4,2,442,442,Potential Loyalists
15810878,5,1,141786.78,6,537,1,Spain,38,1,0,147797.54,0,4,2,5,425,425,Potential Loyalists
15587835,8,1,136416.82,3,850,1,France,41,1,0,57844.26,0,2,2,5,225,225,Need Attention
15763515,6,2,0.0,5,513,0,France,30,2,1,162523.66,0,3,4,2,342,342,Promising
15725882,10,2,133245.52,1,618,1,Germany,40,2,1,54495.82,0,1,4,4,144,144,Need Attention
15788022,7,2,90757.64,4,802,1,Germany,41,2,0,169183.66,0,3,4,3,343,343,Loyal Customers
15663917,10,1,92350.36,1,547,1,France,43,1,0,80262.91,0,1,2,3,123,123,About to Sleep
15656865,2,1,78778.49,9,613,1,Germany,69,1,0,8751.59,0,5,2,3,523,523,Potential Loyalists
15667971,5,2,102143.93,6,592,1,Germany,34,2,1,102628.98,0,4,4,3,443,443,Loyal Customers
15800366,6,1,0.0,5,546,1,France,29,1,1,94823.95,0,3,2,2,322,322,Promising
15717231,7,1,98459.6,4,721,0,Germany,37,1,0,90821.66,0,3,2,3,323,323,Promising
15643188,4,2,114603.76,7,671,0,Germany,47,2,1,153194.32,1,4,4,4,444,444,Champions
15671351,9,2,0.0,2,624,0,Spain,35,2,1,87310.59,0,2,4,2,242,242,About to Sleep
15573628,4,1,148074.79,7,751,0,Germany,51,1,1,146411.41,1,4,2,5,425,425,Potential Loyalists
15698953,10,3,0.0,1,636,1,Spain,36,3,1,74048.1,1,1,5,2,152,152,About to Sleep
15753888,3,1,108004.64,8,607,1,Spain,62,1,1,23386.77,1,5,2,3,523,523,Potential Loyalists
15737961,11,2,107712.57,0,509,1,Germany,29,2,1,92898.17,0,1,4,3,143,143,About to Sleep
15801701,2,2,0.0,9,653,1,Spain,35,2,1,45956.05,0,5,4,2,542,542,Potential Loyalists
15684419,3,3,0.0,8,709,0,Spain,37,3,1,71738.56,0,5,5,2,552,552,Potential Loyalists
15794266,2,1,145303.52,9,559,0,France,32,1,1,103560.98,0,5,2,5,525,525,Potential Loyalists
15810711,7,2,138476.41,4,684,1,Germany,37,2,1,52367.29,0,3,4,5,345,345,Loyal Customers
15771270,3,1,127471.56,8,635,1,France,27,1,1,152916.05,1,5,2,4,524,524,Potential Loyalists
15607786,5,1,156551.63,6,709,1,France,26,1,0,4410.77,0,4,2,5,425,425,Potential Loyalists
15624519,2,1,97092.87,9,656,0,Germany,49,1,1,74771.22,1,5,2,3,523,523,Potential Loyalists
15799910,9,2,0.0,2,793,0,France,32,2,1,193817.63,1,2,4,2,242,242,About to Sleep
15602479,6,1,129312.79,5,609,1,Spain,37,1,1,26793.82,0,3,2,4,324,324,Promising
15617419,1,2,100315.1,10,618,1,Germany,29,2,1,32526.64,0,5,4,3,543,543,Loyal Customers
15657603,5,1,81684.97,6,850,0,France,35,1,1,824.0,0,4,2,3,423,423,Potential Loyalists
15570379,8,1,88827.53,3,669,0,Spain,51,1,0,85250.77,1,2,2,3,223,223,About to Sleep
15772996,11,2,152092.44,0,594,1,Germany,40,2,1,83508.93,0,1,4,5,145,145,Need Attention
15729574,7,2,0.0,4,616,1,Spain,71,2,1,173599.38,0,3,4,2,342,342,Promising
15737267,10,1,0.0,1,676,0,France,49,1,1,79342.31,1,1,2,2,122,122,About to Sleep
15799128,2,1,102406.76,9,608,1,Spain,38,1,0,57600.66,0,5,2,3,523,523,Potential Loyalists
15813327,7,2,109130.96,4,710,1,France,21,2,1,56191.99,0,3,4,3,343,343,Loyal Customers
15711921,6,2,0.0,5,695,1,France,29,2,1,6770.44,0,3,4,2,342,342,Promising
15654300,2,1,75242.28,9,530,1,Germany,33,1,0,101694.67,0,5,2,3,523,523,Potential Loyalists
15569945,10,2,0.0,1,509,0,Spain,29,2,1,69113.14,0,1,4,2,142,142,About to Sleep
15569666,7,1,0.0,4,517,0,France,45,1,0,172674.36,1,3,2,2,322,322,Promising
15681887,11,2,129142.54,0,758,1,Germany,33,2,1,26606.28,0,1,4,4,144,144,Need Attention
15608873,9,1,0.0,2,665,0,France,51,1,0,53353.36,0,2,2,2,222,222,About to Sleep
15762091,5,1,139129.92,6,631,1,Germany,22,1,1,63747.51,0,4,2,5,425,425,Potential Loyalists
15722053,8,2,0.0,3,576,1,Spain,33,2,0,190112.05,0,2,4,2,242,242,About to Sleep
15782100,8,1,66483.32,3,544,1,Spain,22,1,0,110317.39,0,2,2,2,222,222,About to Sleep
15765300,6,3,62389.03,5,596,0,Germany,40,3,1,148623.43,1,3,5,2,352,352,Promising
15743570,6,2,0.0,5,481,1,France,34,2,1,125253.46,0,3,4,2,342,342,Promising
15608541,10,1,91857.66,1,498,0,France,46,1,1,101954.78,1,1,2,3,123,123,About to Sleep
15750671,5,2,0.0,6,512,0,Spain,31,2,1,168462.26,0,4,4,2,442,442,Potential Loyalists
15813659,4,1,0.0,7,594,0,France,56,1,1,26215.85,1,4,2,2,422,422,Potential Loyalists
15757867,1,1,176173.52,10,570,0,France,30,1,1,97045.32,1,5,2,5,525,525,Potential Loyalists
15652914,4,1,0.0,7,721,1,Spain,38,1,0,53534.8,0,4,2,2,422,422,Potential Loyalists
15723818,7,2,131834.76,4,453,0,France,37,2,1,8949.2,0,3,4,4,344,344,Loyal Customers
15713819,8,1,92347.96,3,562,1,France,48,1,1,163116.75,0,2,2,3,223,223,About to Sleep
15656484,7,2,0.0,4,682,1,France,40,2,1,140745.91,0,3,4,2,342,342,Promising
15778515,8,1,95297.11,3,748,0,France,40,1,0,171515.84,0,2,2,3,223,223,About to Sleep
15803840,2,2,0.0,9,729,0,France,32,2,0,150803.44,0,5,4,2,542,542,Potential Loyalists
15735339,7,1,0.0,4,663,0,France,39,1,1,76884.05,0,3,2,2,322,322,Promising
15600392,3,2,123845.36,8,735,1,France,53,2,0,170454.93,1,5,4,4,544,544,Champions
15625740,8,2,143426.34,3,627,1,Germany,62,2,1,143104.3,0,2,4,5,245,245,Need Attention
15663817,6,1,0.0,5,713,1,France,46,1,1,55701.62,0,3,2,2,322,322,Promising
15734461,9,1,112708.2,2,562,1,Germany,31,1,0,186370.3,0,2,2,4,224,224,Need Attention
15780142,9,1,100013.51,2,632,0,France,43,1,1,24275.32,0,2,2,3,223,223,About to Sleep
15709920,9,1,208165.53,2,479,0,France,33,1,0,50774.81,1,2,2,5,225,225,Need Attention
15684248,4,2,0.0,7,658,1,Spain,21,2,0,154279.87,0,4,4,2,442,442,Potential Loyalists
15643158,2,1,0.0,9,598,0,France,40,1,1,68462.59,1,5,2,2,522,522,Potential Loyalists
15693902,9,2,0.0,2,597,1,France,19,2,1,91036.74,0,2,4,2,242,242,About to Sleep
15578307,5,2,121685.31,6,512,1,France,33,2,1,83681.97,0,4,4,4,444,444,Champions
15585379,9,1,111525.02,2,704,0,France,39,1,1,199484.96,0,2,2,4,224,224,Need Attention
15758510,5,2,0.0,6,474,0,France,26,2,0,152491.22,0,4,4,2,442,442,Potential Loyalists
15692918,1,1,113546.3,10,604,1,Germany,36,1,1,134875.37,0,5,2,4,524,524,Potential Loyalists
15705301,5,2,95696.52,6,683,1,France,41,2,1,184366.14,0,4,4,3,443,443,Loyal Customers
15718231,11,2,88963.31,0,537,1,France,28,2,1,189839.93,0,1,4,3,143,143,About to Sleep
15567991,11,2,144880.34,0,794,1,Spain,31,2,0,175643.44,0,1,4,5,145,145,Need Attention
15772650,2,1,136576.02,9,732,1,France,55,1,0,3268.17,1,5,2,5,525,525,Potential Loyalists
15574795,9,1,63093.01,2,495,1,France,38,1,1,47089.72,0,2,2,2,222,222,About to Sleep
15706036,1,2,132271.12,10,552,1,Germany,38,2,1,46562.02,0,5,4,4,544,544,Champions
15723856,8,2,88814.4,3,602,1,France,29,2,1,62487.97,0,2,4,3,243,243,About to Sleep
15812920,6,1,90594.55,5,607,1,Germany,40,1,0,181598.25,0,3,2,3,323,323,Promising
15691287,11,1,141816.25,0,675,0,Germany,33,1,1,64815.05,1,1,2,5,125,125,Need Attention
15804797,8,1,138547.97,3,443,1,France,54,1,1,70196.23,1,2,2,5,225,225,Need Attention
15708650,9,2,52192.08,2,727,1,France,31,2,0,160383.47,0,2,4,2,242,242,About to Sleep
15712777,7,1,124976.19,4,482,0,France,38,1,1,35848.12,0,3,2,4,324,324,Promising
15786469,10,2,0.0,1,686,0,France,34,2,1,87278.48,0,1,4,2,142,142,About to Sleep
15669219,8,1,104356.38,3,588,0,Germany,35,1,1,94498.82,0,2,2,3,223,223,About to Sleep
15641004,1,1,150315.92,10,605,1,Spain,48,1,0,133486.36,0,5,2,5,525,525,Potential Loyalists
15648067,10,2,129299.28,1,583,0,France,39,2,1,73107.6,0,1,4,4,144,144,Need Attention
15704014,4,2,140950.92,7,738,0,Germany,37,2,1,195333.98,0,4,4,5,445,445,Champions
15645136,10,1,128065.12,1,744,0,Spain,30,1,1,121525.48,0,1,2,4,124,124,Need Attention
15709604,9,1,107433.48,2,781,0,France,23,1,1,173843.21,0,2,2,3,223,223,About to Sleep
15713637,9,1,117468.67,2,699,0,France,34,1,1,185227.42,0,2,2,4,224,224,Need Attention
15793901,9,2,0.0,2,639,0,France,27,2,0,125244.18,0,2,4,2,242,242,About to Sleep
15569759,7,3,0.0,4,583,0,France,27,3,1,163113.41,0,3,5,2,352,352,Promising
15712930,10,1,0.0,1,587,0,France,42,1,0,123006.91,0,1,2,2,122,122,About to Sleep
15586504,2,2,0.0,9,694,0,France,40,2,1,40463.03,0,5,4,2,542,542,Potential Loyalists
15677317,7,1,153040.03,4,570,1,France,29,1,1,131363.57,1,3,2,5,325,325,Promising
15664270,5,4,142084.04,6,692,0,Germany,45,4,1,188305.85,1,4,5,5,455,455,Champions
15731519,6,2,0.0,5,511,0,France,30,2,1,143994.86,0,3,4,2,342,342,Promising
15745623,7,1,112079.58,4,788,0,France,32,1,0,89368.59,0,3,2,4,324,324,Promising
15813862,4,2,132044.6,7,526,1,Spain,66,2,1,158365.89,0,4,4,4,444,444,Champions
15641934,2,1,66582.81,9,749,0,Spain,46,1,1,78753.12,1,5,2,2,522,522,Potential Loyalists
15713043,5,2,0.0,6,691,1,France,33,2,1,100408.31,0,4,4,2,442,442,Potential Loyalists
15700749,5,1,0.0,6,481,1,France,39,1,1,24677.54,0,4,2,2,422,422,Potential Loyalists
15697567,7,2,0.0,4,752,1,France,33,2,1,39570.78,0,3,4,2,342,342,Promising
15715414,5,1,102895.1,6,658,0,France,38,1,0,155665.76,0,4,2,3,423,423,Potential Loyalists
15639530,9,1,0.0,2,679,1,Spain,42,1,1,168294.27,0,2,2,2,222,222,About to Sleep
